Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Speaking of indignity, 
there are the Red Sox, whose occasional qualification for the playoffs 
is merely a signal that nothing good can come of it.",34.04,0.0011110567255515934,60,-0.014567501223357215,0.001963002795480274,0.7445176124071189
"In Atlanta, the 
team of the '90s has won exactly one World Series, and now it is up 
to management to keep repeating that: ``The main goal is to get to 
the Series.",56.120000000000005,0.0019753691079004744,57,0.09986527985195501,0.002039436561336006,0.7542275845865909
This is a recorded announcement.,4.6000000000000005,0.001158220367869545,18,-0.0010014597215428796,0.0016812476986025565,0.6212645836457863
"This is a recorded announcement. 
",4.6000000000000005,0.001158220367869545,18,-0.0010014597215428796,0.0016812476986025565,0.6212645836457863
This is a recorded announcement.'',4.6000000000000005,0.001158220367869545,18,-0.0010014597215428796,0.0016812476986025565,0.6212645836457863
"In Cleveland, the fans had to live 
with the phrase ``Nineteen forty-eight!''",11.040000000000001,0.0008303076862232307,42,-0.001856053945018749,0.001925141474497014,0.7095910917651875
"being chanted at the Indians 
in the Bronx as the Yankees put the Indians out of misery.",21.16,0.0014084124263567276,39,-0.014489274859556929,0.0017046487710418211,0.7153496980476638
"That leaves 
the Padres as the only team with virtually nothing to lose.",39.56,0.00286721509801464,27,-0.027902851270245558,0.0019135849267919863,0.5670652910605107
"This can 
be good, or it can be bad.",29.44,0.0018202320183961158,7,-0.051078733767866515,0.001879108773648694,0.6107093548860534
"Bruce Bochy, the manager, a reserve on 
the 1984 San Diego World Series team, has said: ``A lot of the players 
on that team said, looking back, we wish we would have had a little 
different attitude instead of just saying, `Hey, we are in the World 
Series.'",108.56,0.004311979725109036,90,0.08975219746679523,0.0020682465965344552,0.5763445061040655
"And this year, I think you will see the players out there 
playing to win.''",74.52000000000001,0.0035745428965851225,17,-0.01585056514655829,0.00202524294137963,0.6726797347695443
"Torre recalled being the underdog in 1996, but he 
said his Yankees felt they could beat the Braves.",11.040000000000001,0.0017128427373859743,43,-0.0116464869486654,0.001970539905073869,0.6355276430643637
"``I am sure that 
is the way the Padres feel right now, that maybe other people aren't 
predicting a lot for them, but I am sure they are for themselves,'' 
Torre said.",35.88,0.0038111207367643213,30,-0.006396416023678655,0.0018254328816720124,0.6987337148897761
"``I think getting here is where the pressure is,'' Torre 
added.",15.64,0.0007574934752948866,16,0.007981284545521031,0.001750708022375392,0.656164882143322
"``You want to win, but getting to the World Series is so tough 
after playing 162 games and getting into post-season and then having 
to fight, bite and scratch and everything else to get here.''",62.56,0.0027370424476921684,60,0.03165272039291854,0.002099542334046051,0.7466134521715366
"Torre 
continued: ``You don't think about in spring training that we want 
to go and win the World Series.",50.6,0.0023398575530864598,41,0.08857269246684646,0.0020593370943758084,0.7251911607453265
"You want to get to the World Series. 
",11.040000000000001,0.0028681359100639486,11,0.22959467015602494,0.0017803696708601137,0.6101526334558334
"Then you get there, well, you have played well enough and won enough 
games, then of course, we want to win.",46.0,0.0022288591637701608,14,-0.024092656738826723,0.0019278066238391683,0.6875674739172056
"``As far as legitimizing our 
season _",36.800000000000004,0.0013106358832679222,18,-0.03104817631920505,0.0014962512939852286,0.5938860450638382
"I hate to even think in negative terms, but if San Diego 
happens to win the World Series, sure it takes a little bit of the 
luster off what we have accomplished by getting here, but I think 
that was our goal, initially.''",78.2,0.0021498436934412643,76,0.05581760109803854,0.002112260858185082,0.7593240157516097
The key word in that sentence is ``initially.'',6.44,0.0008479035843221616,24,0.00102301203508823,0.0016767856504284566,0.6917036572000859
"
",0.0,0.001896551724137931,0,0.0,0.00027978987311973603,0.26666666666666666
"The Yankees built an insatiable demand for more victories _ and World 
Series tickets in the Torre family.",10.120000000000001,0.002363218317344113,62,0.06809828383728349,0.0020086670266331987,0.7484991821154474
"While they're at it, the Yankees 
had better win the whole thing.",43.24,0.0026014556105001113,14,0.0004634082406199917,0.001963940224745789,0.6544886647033379
"They are a victim of their own excellence. 
 
",8.280000000000001,0.001037972909138772,16,0.0022774357643167227,0.0013410845924618276,0.6168671536646259
"A new shipment of bats arrived for Tino Martinez on Friday, and he 
massaged the handles to make sure they were thin enough, knocked on 
the barrels and listened for a certain sound and swung them slowly 
again and again.",48.760000000000005,0.0010205234356411605,91,-0.02928942882797771,0.0019280720486397015,0.6703161219140091
"Martinez was so excited about the fresh bats, he 
reacted like a Little Leaguer who was wielding an aluminum bat for 
the first time.",53.36,0.0018507115826411854,54,-0.05054569822305972,0.001831677612940395,0.7502271807645969
"``You were saving the World Series trees until now, 
right?''",7.36,0.001589634041900854,19,0.13089205628710937,0.0018895124328350246,0.6902751320106354
"Martinez said to the representative from the bat company. 
",28.52,0.0014977825813286148,32,-0.04259550847938895,0.001794179321411219,0.4090351373624912
"``These are from World Series trees, aren't they?''",0.0,0.0023859061933300223,15,0.16132404051612562,0.0017932927656828623,0.6615134574590082
"Martinez could 
joke about the bats being specially designed for the World Series 
because the Yankees began their quest for a second title in the past 
three years when they play host to the San Diego Padres in Game 1 
at Yankee Stadium Saturday night.",77.28,0.004378955679054298,122,-0.004008919796420666,0.0021131864521070328,0.7721417128475235
"Major leaguer players who were watching 
on television could not imitate David Letterman and joke about World 
Series wood.",14.72,0.002029798622933973,73,0.05317433213903199,0.0019920959439004705,0.7526967410907254
"Even though Martinez has struggled with numerous bats 
during the post-season, he could joke because the Yankees are still 
alive for the title.",14.72,0.002610311841136287,59,-0.06770971989694936,0.0021314545857380658,0.7474811969416216
Martinez is still alive.,1.84,0.0017708193529572332,13,-0.025918606920153842,0.0016244596674762275,0.6213488940613203
"For now, Martinez, the 
power hitter who has mostly been missing in action, could joke around. 
",30.360000000000003,0.0016627568086250838,33,-0.04783262399059495,0.0020492678115432506,0.7026826250735643
For now.,0.0,0.001896551724137931,0,0.0,0.00027978987311973603,0.26666666666666666
"``You always get a fresh start in the post-season because 
it's game to game,'' said Martinez.",144.44,0.004533283224087271,37,-0.08772598877233889,0.0021198522141257013,0.7215222558711385
"``If you win, you've got another 
game the next day so you forget about the bad at-bats.",109.48,0.002973222613070544,25,-0.0706761246381465,0.0021531839785097133,0.7011521348452904
"It's easier 
to do that in post-season because your next at-bat could be the biggest 
at-bat of the season.''",46.0,0.0035762589181369056,36,-0.08792809041704922,0.0020916699665699734,0.7285639433531845
"Normally, having Martinez at the plate for 
the biggest at-bat of the season would be a pleasing sight to the 
Yankees.",74.52000000000001,0.002979729591080836,47,-0.08018896404459287,0.0021161578705065505,0.5938686226301525
But not when the calendar flips to October.,5.5200000000000005,0.0010334135623040154,19,0.007852769401708252,0.0015002283762276653,0.6638274524846551
"Martinez has 
experienced another frustrating post-season.",0.92,0.0021637559183205622,40,-0.048611335672427876,0.002050535652402354,0.7087060951598506
"He is 5 for 30 with 10 
strikeouts, no homers and only 1 run batted in for a hitting-starved 
team that has batted .229 while still winning 7 of 9 post-season games 
because of superior pitching.",100.28,0.0028135450722242606,82,-0.09060918105530183,0.0020729680505659374,0.6350072768573194
"Can the Yankees continue to win if Martinez, 
their most valuable run producer, is a sometime singles hitter?",80.04,0.003455602543791891,56,-0.05585520374873582,0.002057330869352588,0.7270898855348494
"``We've 
just gotten through two good series,'' said Paul O'Neill.",95.68,0.0021082554251557768,20,0.021465303231971464,0.0018807562724095096,0.6861934399347309
"``The Yankees 
won those series.",78.2,0.004457452875111046,15,0.0777669042903791,0.0019023586417491224,0.6493944612651165
You don't focus on one guy.,6.44,0.0008299111774337888,8,0.014743892985299309,0.0018086844027270577,0.6114673206911592
"You focus on winning. 
",3.68,0.0014828403204943965,8,0.01977498138848046,0.0018459296293620595,0.6135580442248302
The whole team won.'',28.52,0.002807957740039314,7,0.0019615438006126687,0.0018288885279192071,0.6131165184390586
"As much as Joe Torre talked about Martinez needing 
one line-drive hit to get him in a groove, the 30-year-old first baseman 
is in a career drought in the post-season.",49.68,0.002836753294368584,85,-0.0689047492308559,0.002108029138120114,0.4656858197515858
"Since joining the Yankees, 
Martinez is 20 for 107 (.187) with one homer and 4 RBI in 29 post-season 
games.",23.92,0.001960856557202372,52,-0.05788419779817115,0.0019852298683096037,0.7556669308935557
"Those are puny statistics, especially for a player who has 
driven in 381 runs in 455 regular season games over the last three 
years.",65.32000000000001,0.0016751214151247396,54,-0.05869870218285345,0.001936286784551258,0.748081010207474
"``I would guess that Tino would have a great series,'' O'Neill 
said.",86.48,0.001726590025418584,26,0.04193167594612698,0.00184638478660933,0.43831413043450873
``Baseball has a way of evening things out.,8.280000000000001,0.0015150056072419284,20,0.00842367386881959,0.0019632875135158854,0.6635182082429187
"You have a bad series, 
you come back and have a great series.",193.20000000000002,0.0034196570861966505,24,0.08305122060979926,0.0020210878772038486,0.3680006229876067
"In the season, that's easier 
to do.",40.480000000000004,0.0023445540795809464,10,-0.04004041475123057,0.001944762257082037,0.6164179371327969
"In the post-season, it gets tougher.''",1.84,0.002188898690525779,16,-0.049341607945689134,0.0020019259057040073,0.6540197596820251
"It cannot get much tougher 
for Martinez, who was dropped from fifth to sixth in the order during 
the American League Championship Series against the Cleveland Indians 
and will remain in that spot until further notice.",22.080000000000002,0.0019883937049443323,91,0.02091304429815369,0.0020994070922463253,0.46084039319539727
"Martinez has blamed 
his paucity of production on impatience and on trying to do too much. 
",11.96,0.0007080367500411985,40,-0.011938406194230247,0.0015327879633059167,0.7106160237219722
"He has sometimes flailed at poor pitches during hitter's counts of 
3-1 and 2-0, instead of working the count, and he has admitted that 
his previous failures in the post-season have caused him to pursue 
the obviously unattainable five-run homer.",65.32000000000001,0.0016429283982198806,110,-0.0797716542571234,0.0020849731258204456,0.767141111770452
"Actually, Martinez has 
already made some alterations, and he has reached base 7 times in 
his last 10 plates appearances on a double, a single, a hit-by-pitch 
and 4 walks.",47.84,0.002397295282127439,82,-0.0828644028028163,0.002107937993352687,0.7544637140779697
"It is not enough to pacify George Steinbrenner, but it 
is something for him to cling to.",14.72,0.000877599944945313,29,-0.0010824650177816194,0.0012245213897864578,0.6852526447612002
"Until last night, anyway, when Martinez 
had to face Kevin Brown, a nasty right-hander who had retired him 
in 30 of 34 career at-bats.",37.72,0.002273063169444201,66,-0.0597630163157658,0.0021054481997862117,0.7538451272488397
"``If I was getting good pitches and missing 
them, then I'd say I have a bad swing working,'' said Martinez.",33.120000000000005,0.003068265460116999,33,-0.06818293134235816,0.0020952289966127587,0.5959428964878339
"``But 
I've been swinging at bad pitches.",17.48,0.0015030682869209184,14,-0.05805168465492806,0.0018876130173756658,0.656867894347927
"Right now, I've just got to be 
patient and wait.''",9.200000000000001,0.0007297087791669667,11,-0.0007788542286306196,0.0015516423828213315,0.6144171026624549
The Yankees will wait with him.,2.7600000000000002,0.002244455860454915,10,-0.015399731968409007,0.001691394530462017,0.5961687626671844
"They have to. 
",3.68,0.001896551724137931,0,0.0,0.00027978987311973603,0.26666666666666666
"In the 1996 World Series, Torre started Cecil Fielder over Martinez 
at first in Games 3, 4 and 5.",34.96,0.0033513901585168118,52,0.044830642906583056,0.0020257435856927664,0.6747846374442457
"It was a difficult decision because 
Martinez had paced the team in RBI while Fielder did not join the 
Yankees until July 31.",39.56,0.0011374293459953187,60,-0.021255825682430146,0.0020458019813296108,0.6077060111276267
"But the Yankees grabbed all three games so 
it worked.",6.44,0.0022420648287444435,18,-0.028220262143318887,0.002068533753850992,0.6668493850520207
"Torre does not have such an attractive replacement this 
season in Luis Sojo.",38.64,0.001092016603946491,40,-0.013138715789019997,0.0016916753751286177,0.7149663241162618
"So the Yankees will stay with Martinez, for better 
or worse, while he tries to stay positive and finally produce.",17.48,0.0018585981858976377,47,-0.02457977642832221,0.002070804071543607,0.7381854946577024
"``It's 
the World Series,'' said Martinez.",0.92,0.004510893858781892,19,0.1514990494578097,0.0019229901939611048,0.4523630453356994
"``You got to go out there and have 
fun with it.",10.120000000000001,0.0011590038314176247,3,0.0011179963919517497,0.0014420040098756333,0.5324877561865241
Big games are all big games.,11.040000000000001,0.002175499024230359,14,-0.048524262595382575,0.0020235830438246004,0.6888189233384857
"You want to go out there 
and enjoy that game and try to do your best to win that game.",164.68,0.0034393712482005544,16,-0.04016614395256693,0.001952337953561747,0.6876611020139282
"You 
don't think that you might lose that day.'' 
 
",27.6,0.0011599212934702205,7,-0.022614261326028045,0.0019838383591656893,0.5958604355459697
"Chuck Knoblauch and Tino Martinez were as popular as squeegee men 
a week ago, the speculation rampant that one or the other or both 
might be exiled if the Yankees' historic year crumbled in the post-season. 
",49.68,0.0021998214808811693,111,-0.04574490494615711,0.0020975630777513685,0.7689560899831147
"Two big hits in the midst of a big inning changed all that Saturday 
night in Game 1 of the World Series.",57.96,0.002185715339078847,55,0.014895000601873805,0.0021409294967410747,0.7535651366273262
"The Yankees trailed San Diego, 
5-2, in the seventh inning, but Knoblauch hit a three-run home run 
to tie the score, and five batters later, Martinez smashed a grand 
slam.",93.84,0.0025781565385201233,99,-0.07167149039259901,0.002054844909019876,0.76885324441917
"The seven-run explosion rocketed the Yankees to a 9-6 victory 
in the opener of the four-of-seven-game series, before 56,712 at Yankee 
Stadium.",103.04,0.0012823767270737536,88,-0.002560184947104751,0.0019994831692206304,0.7626021154429522
"Orlando Hernandez will pitch against Andy Ashby in Game 2 
Sunday night at the Stadium.",70.84,0.0020375629348706667,53,-0.05615162022330109,0.0019533287952589575,0.7447641898089794
"Beyond seizing the advantage in the series, 
the Yankees were able to neutralize the Padres' ace, Kevin Brown, 
driving him from the mound in the seventh.",99.36,0.00124280544740504,75,0.009163586313601693,0.0019896764543019516,0.7538289909235649
"Brown, seen by many as 
San Diego's best hope for a World Series upset, will not pitch again 
until Game 4, at the earliest.",56.120000000000005,0.003235074056448561,49,0.017609801869368814,0.002133272588840415,0.7487077098122604
"Brown was pitching with a three-run 
lead after the top of the fifth, when Tony Gwynn and Greg Vaughn banged 
back-to-back homers.",21.16,0.0030436629241710703,66,-0.07926763659759059,0.0020990763712393713,0.7488366273957366
"One out into the seventh, however, Jorge Posada 
hit a single, and Brown walked Ricky Ledee.",38.64,0.001931506730342115,46,-0.06087106088930018,0.0018145728325247286,0.7447732562700087
"Brown, who had thrown 
a whopping 64 pitches in the first three innings, went out, and the 
reliever Donne Wall came in to face Knoblauch.",30.360000000000003,0.001647228487433519,58,-0.06333107489874538,0.0018688130309241755,0.6096766221282195
"This is what the Yankees 
have done all season, force a starter from the game in the middle 
innings, before exploiting a middle reliever.",126.96000000000001,0.0015637287073732773,62,-0.05140872600653998,0.001971143158706145,0.740272283430421
"Knoblauch, of course, 
had earned notoriety for his gaffe in the Game 2 of the American League 
Championship Series against Cleveland, standing and waiting for an 
interference call as the ball rolled to a stop behind him and the 
decisive run scored.",110.4,0.0017290985684543087,132,-0.028797746580890442,0.002150111946597708,0.6550181208470448
"The Yankees came back to win the series, however; 
Knoblauch got a reprieve and talked about how much the experience 
had helped him.",128.8,0.0028372106838450767,54,0.011412437895801084,0.0021223420398593174,0.73431940753062
"Facing Wall with a one-ball, no-strike count, Knoblauch 
had to duck under a runaway fastball.",43.24,0.001932482393548515,58,-0.11120001509749435,0.0020668787058480747,0.4415209624471949
"Two balls, no strikes.",0.92,0.0028230695664509396,10,-0.1606042919290468,0.0017737800755132718,0.6221434344387579
"Wall 
had to throw a strike, Knoblauch swung hard and lifted a high fly 
down the left-field line.",58.88,0.0023836145161777195,58,-0.08996166930519375,0.002068274597870571,0.7576474214868111
"Off the bat, it did not look like much. 
",29.44,0.0011769213433729991,3,-0.06371412134156748,0.0012841732471590259,0.5146558738241473
"But it kept carrying, Vaughn drifting back in left and looking up, 
to see the ball disappear into the stands.",63.480000000000004,0.001993986799648321,43,-0.0770710160036675,0.0019530838816285672,0.7315400811241891
Tie game.,59.800000000000004,0.0018537584287595433,7,-0.043671084943281625,0.0018437158845548947,0.6175232869015312
"Yankee Stadium 
shook.",0.0,0.001598892671378323,18,-0.016486401406051114,0.001611325586898037,0.6598335646005666
"Knoblauch rounded the bases, crossed home plate and thrust 
both arms into the air, yelling to the crowd, like a hyped Olympic 
weightlifter who had just successfully hoisted a half-ton.",55.2,0.0012324878426169918,104,-0.02636214441343186,0.00198588821617517,0.7702393076657597
"He stomped 
around the dugout, his helmet on, teammates banging on him happily. 
",8.280000000000001,0.0007155331496989376,36,-0.0056531597474338635,0.0014275055457346566,0.7190410909119304
"When Derek Jeter singled, nobody really noticed.",0.0,0.0015789042587483948,22,-0.0355911980672742,0.0017845897335445802,0.6324472089741884
"Wall left the game, 
and Mark Langston took over.",68.08,0.0018217174106250971,25,-0.06488788629586408,0.0019756890642015188,0.3914298189458665
"Paul O'Neill flied out, and after Jeter 
advanced on a wild pitch, Bernie Williams was intentionally walked. 
",45.080000000000005,0.0020980885367091625,67,-0.06923299989135283,0.0018098802482608266,0.6115961727719221
Chili Davis drew a walk.,9.200000000000001,0.0009223966746660982,18,-0.015974694451296602,0.001904667901739692,0.6870656488098182
"Bases loaded, once more, with Martinez coming 
to the plate, with exactly one run batted in in his first 76 career 
at-bats in league championship and World Series games.",98.44,0.00358920457889921,79,-0.023225893576136136,0.0021327300734638867,0.4157094752721448
"With the count 
two balls and two strikes, Langston threw a pitch near the outside 
corner that he thought should have been a strike.",76.36,0.0035525336469180917,50,-0.16127912224617694,0.0019592844657540342,0.47359888089690894
"Instead, Garcia 
called it a ball.",35.88,0.0025586424326799607,14,-0.08871766720865933,0.0019018378255883745,0.6093262973338297
"Langston glared, snapping at the return throw.",23.92,0.0009734682849434239,28,-0.03413720032724841,0.0016831665784868347,0.6916853296073415
"Langston 
and Martinez and everyone on the field now understood that with the 
bases loaded and a 3-2 count, Langston would have to throw what players 
refer to as a cookie _",60.720000000000006,0.0014886415889086328,78,-0.060236246410435776,0.002035573663536806,0.4545353426224809
a tasty pitch over the middle.,46.92,0.0015171069393505852,16,-0.05627637582379384,0.001731520306572109,0.654698119300717
"Martinez ate 
up this cookie.",2.7600000000000002,0.001400748590272975,17,-0.01975970883229588,0.0014946924075082907,0.6659168712971142
"The ball soared into the upper deck in right field, 
lifting three years of post-season misery off the back of the Yankees' 
first baseman, a grand slam.",112.24000000000001,0.0022244069769533914,74,-0.08794483726008208,0.0020988509627590138,0.7588794538176313
"The crowd called out Martinez from the 
dugout again.",10.120000000000001,0.002874788672267847,23,-0.03434576269257752,0.0017891112983797319,0.6525692957659853
"Like Knoblauch, Martinez pumped both arms, and later 
the crowd would chant his name, and Martinez would wave his cap.",14.72,0.002648844280667525,49,-0.03508967528721563,0.00179803713971706,0.7404531125465108
"San 
Diego's lead was long gone.",11.040000000000001,0.0012364754831484914,17,-0.015747394040258007,0.001917625363632375,0.6907013788095335
"The Yankees had taken a 2-0 lead over 
Brown in the second inning, forcing him to throw 32 pitches in the 
second.",34.04,0.0024561533680990543,43,-0.06414946233033599,0.0020338416451768874,0.736182239419263
"They loaded the bases with a single and two walks, and Ledee, 
the rookie left fielder who is playing because none of Torre's left 
fielders have been hitting, pulled a sinking fastball down the right 
field line with two outs.",103.04,0.0023421521637405954,97,-0.07553719644728532,0.002059732236051896,0.7698506339169028
"The fans along the foul line stood, some 
waving to push the ball fair with the body English, and the ball landed 
on the line, skipping off the wall as two runners scored.",113.16000000000001,0.0021352644775738286,74,-0.07579092827422977,0.002048755951233422,0.7689742810975673
"The Yankees 
had the early edge, they had jumped on Brown, and they had their best 
pitcher on the mound.",25.76,0.0020236643503111222,36,-0.03305934122565742,0.001958875168045094,0.7167723633607941
"San Diego's Chris Gomez led off the second inning 
with a blooper over shortstop, the ball falling in for a single.",57.96,0.0015094892281927628,57,-0.0530587186851889,0.0019439841580819025,0.7536590249781632
"Quilvio 
Veras flied to right, Gwynn grounded out and Gomez took second, bringing 
Vaughn to the plate.",34.04,0.0018974348185815384,49,-0.04096572132298706,0.0013593315668525687,0.7451546117924325
"David Wells got ahead in the count, no balls 
and two strikes, with a change-up and a fastball, before trying to 
run a fastball inside on Vaughn, who hit 50 home runs during the regular 
season.",181.24,0.004100537088780646,95,-0.14220655215294475,0.0021318073978289945,0.7694423982820003
"Vaughn attacked the pitch: a line drive that landed in the 
second deck, foul all the way, but a frightening mistake.",75.44,0.0013170265167380987,56,-0.06985882817295455,0.001964276622286877,0.750768138204898
"Jorge Posada, 
the Yankees' catcher, jogged to the mound to re-think the strategy, 
perhaps to remind Wells of the conventional wisdom: you must pitch 
Vaughn on the outer edge of the plate.",86.48,0.001787996184591501,103,-0.05896134129812368,0.002033386554932717,0.7642448175465226
"Posada returned to the plate, 
called for an outside fastball, Wells threw.",42.32,0.0026173212706214503,38,-0.0761121332649194,0.0019620158397491406,0.7062600032804882
"Vaughn's swing was short 
and quick, the ball making a click sound off the bat, like a well-struck 
golf ball, before carrying over the wall in right-center field.",143.52,0.0024933536742717303,88,-0.11711291779112912,0.002089795315159792,0.7679072549210952
"Tie 
game.",59.800000000000004,0.0018537584287595433,7,-0.043671084943281625,0.0018437158845548947,0.6175232869015312
"Wells retired the first two batters in the fifth inning, before 
jamming Veras with an inside fastball.",40.480000000000004,0.0012706071644881637,46,-0.03572408097282871,0.0016193055078541165,0.7237937607192382
"Veras' bat snapped on contact, 
but it was enough to send a looper into short center field, a single. 
",70.84,0.0013523040849857699,51,-0.04739424258251162,0.0019671519424848596,0.739764282349592
"Gwynn stepped in, having hit a single in his first two at-bats, and 
looked for a sign from the third base coach Tim Flannery.",64.4,0.0016962772220937112,52,-0.06023796652997564,0.0021292842962032134,0.7485909880826117
"With a runner 
on first, he likes to try to pull a ball through the right side of 
the infield.",73.60000000000001,0.0014626590530548297,29,-0.06644117899567692,0.0019853514419066335,0.7098106432456702
"Wells fired a fastball, Gwynn turned on the pitch and 
ripped it, a line drive that crashed off the facing of the upper deck 
in right field.",120.52000000000001,0.0018408940388397453,65,-0.08399116733687553,0.0019990505005884588,0.5303447774660882
"The Padres jumped from the dugout, celebrating, as 
Wells turned away, disgusted, asking for a new baseball.",23.92,0.0019333538875290544,49,-0.01698194202872487,0.001985510125933888,0.46178809373150864
"He got one, 
delivered another fastball, and Vaughn slugged this deep into the 
left field stands.",53.36,0.001705492666081371,43,-0.06001293087700329,0.0019841268415359986,0.4405021660773254
"Two pitches, two home runs, the first back-to-back 
home runs allowed by Wells since April 30.",42.32,0.0020986660084591304,48,-0.0705566711911643,0.0020886820641239407,0.7400652424786364
"San Diego led, 5-2, and 
Yankee Stadium was silent.",1.84,0.002875696772672165,34,-0.019268274921175242,0.0019694123974835064,0.7217487016239466
"It would not stay that way. 
",4.6000000000000005,0.0008267128905019144,4,-0.004830736554205692,0.0016258925260731023,0.5264319284794616
